pres_pure,pres_alt,height
100119.0000,344.9858,346.0100
100119.0000,344.9858,346.0100
100119.0000,344.9858,346.0100
100119.0000,344.9858,346.0100
100119.0000,344.9858,346.0100
100119.0000,344.9858,346.0100
100118.0000,345.0704,346.0100
100118.0000,345.0704,346.0100
100118.0000,345.0704,346.0100
100118.0000,345.0704,346.0100
100118.0000,345.0704,346.0100
100118.0000,345.0704,346.0100
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,350.2300
100118.0000,345.0704,348.3400
100118.0000,345.0704,348.3400
100118.0000,345.0704,348.3400
100118.0000,345.0704,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.3400
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
295779.0000,-9724.1602,348.7000
176747.0000,-4679.0498,348.7000
176747.0000,-4679.0498,348.7000
176747.0000,-4679.0498,348.7000
176747.0000,-4679.0498,348.7000
176747.0000,-4679.0498,348.7000
176747.0000,-4679.0498,348.7000
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,344.2400
176747.0000,-4679.0498,341.2600
176747.0000,-4679.0498,341.2600
176747.0000,-4679.0498,341.2600
176747.0000,-4679.0498,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,341.2600
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
140962.0000,-2613.9700,343.1500
100122.0000,344.7375,343.1500
100122.0000,344.7375,343.1500
100122.0000,344.7375,343.1500
100122.0000,344.7375,343.1500
100122.0000,344.7375,343.1500
100122.0000,344.7375,343.1500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,344.4500
100122.0000,344.7375,337.9000
100122.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,337.9000
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
-32770.0000,344.7375,336.5800
100122.0000,344.7375,336.5800
100122.0000,344.7375,336.5800
100122.0000,344.7375,336.5800
100122.0000,344.7375,336.5800
100122.0000,344.7375,336.5800
100122.0000,344.7375,336.5800
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,326.4900
100122.0000,344.7375,318.8800
100122.0000,344.7375,318.8800
100122.0000,344.7375,318.8800
100122.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.8800
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
-802429.0000,344.7375,318.0600
100125.0000,344.4865,318.0600
100125.0000,344.4865,318.0600
100125.0000,344.4865,318.0600
100125.0000,344.4865,318.0600
100125.0000,344.4865,318.0600
100125.0000,344.4865,318.0600
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,320.2800
100125.0000,344.4865,318.8200
100125.0000,344.4865,318.8200
100125.0000,344.4865,318.8200
100125.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,318.8200
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
-125473.0000,344.4865,327.0400
100121.0000,344.8194,327.0400
100121.0000,344.8194,327.0400
100121.0000,344.8194,327.0400
100121.0000,344.8194,327.0400
100121.0000,344.8194,327.0400
100121.0000,344.8194,327.0400
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,328.1000
100121.0000,344.8194,336.1400
100121.0000,344.8194,336.1400
100121.0000,344.8194,336.1400
100121.0000,344.8194,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,336.1400
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
241847.0000,-7692.6318,339.1900
-295492.0000,-7692.6318,339.1900
-295492.0000,-7692.6318,339.1900
-295492.0000,-7692.6318,339.1900
-295492.0000,-7692.6318,339.1900
-295492.0000,-7692.6318,339.1900
-295492.0000,-7692.6318,339.1900
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,341.8100
-295492.0000,-7692.6318,339.9200
-295492.0000,-7692.6318,339.9200
-295492.0000,-7692.6318,339.9200
-295492.0000,-7692.6318,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.9200
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
74710.0000,2728.3037,339.6500
100122.0000,344.7375,339.6500
100122.0000,344.7375,339.6500
100122.0000,344.7375,339.6500
100122.0000,344.7375,339.6500
100122.0000,344.7375,339.6500
100122.0000,344.7375,339.6500
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,339.9600
100122.0000,344.7375,335.4700
100122.0000,344.7375,335.4700
100122.0000,344.7375,335.4700
100122.0000,344.7375,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,335.4700
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
100126.0000,344.4019,334.7800
-531023.0000,344.4019,334.7800
-531023.0000,344.4019,334.7800
-531023.0000,344.4019,334.7800
-531023.0000,344.4019,334.7800
-531023.0000,344.4019,334.7800
-531023.0000,344.4019,334.7800
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,344.1900
-531023.0000,344.4019,345.0400
-531023.0000,344.4019,345.0400
-531023.0000,344.4019,345.0400
-531023.0000,344.4019,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,345.0400
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
100125.0000,344.4865,353.0200
-11702.0000,344.4865,353.0200
-11702.0000,344.4865,353.0200
-11702.0000,344.4865,353.0200
-11702.0000,344.4865,353.0200
-11702.0000,344.4865,353.0200
-11702.0000,344.4865,353.0200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,357.6200
-11702.0000,344.4865,358.8400
-11702.0000,344.4865,358.8400
-11702.0000,344.4865,358.8400
-11702.0000,344.4865,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,358.8400
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100119.0000,344.9858,364.0000
100126.0000,344.4019,364.0000
100126.0000,344.4019,364.0000
100126.0000,344.4019,364.0000
100126.0000,344.4019,364.0000
100126.0000,344.4019,364.0000
100126.0000,344.4019,364.0000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,361.9000
100126.0000,344.4019,359.6100
100126.0000,344.4019,359.6100
100126.0000,344.4019,359.6100
100126.0000,344.4019,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,359.6100
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
100121.0000,344.8194,364.3400
-496014.0000,344.8194,364.3400
-496014.0000,344.8194,364.3400
-496014.0000,344.8194,364.3400
-496014.0000,344.8194,364.3400
-496014.0000,344.8194,364.3400
-496014.0000,344.8194,364.3400
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,368.2900
-496014.0000,344.8194,369.0800
-496014.0000,344.8194,369.0800
-496014.0000,344.8194,369.0800
-496014.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,369.0800
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-565580.0000,344.8194,366.0000
-28132.0000,344.8194,366.0000
-28132.0000,344.8194,366.0000
-28132.0000,344.8194,366.0000
-28132.0000,344.8194,366.0000
-28132.0000,344.8194,366.0000
-28132.0000,344.8194,366.0000
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,367.9300
-28132.0000,344.8194,371.1900
-28132.0000,344.8194,371.1900
-28132.0000,344.8194,371.1900
-28132.0000,344.8194,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,371.1900
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
100120.0000,344.9039,368.1200
176041.0000,-4641.7354,368.1200
176041.0000,-4641.7354,368.1200
176041.0000,-4641.7354,368.1200
176041.0000,-4641.7354,368.1200
176041.0000,-4641.7354,368.1200
176041.0000,-4641.7354,368.1200
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,366.2700
176041.0000,-4641.7354,363.7100
176041.0000,-4641.7354,363.7100
176041.0000,-4641.7354,363.7100
176041.0000,-4641.7354,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
6146.0000,18466.8320,363.7100
