onboard_time,data
266392,0
486631596,0
486651614,0
486671602,0
486691702,0
486787651,0
486787797,0
486787942,0
486788088,0
486791793,0
486808184,0
486828195,0
486848184,0
486868184,0
486888273,0
486908184,0
486928660,0
486948195,0
486968185,0
486988254,0
487011831,0
487031821,0
487051821,0
487071830,0
487091891,0
487111820,0
487131829,0
487151820,0
487171820,0
487191909,0
487211820,0
487231821,0
487251831,0
487271819,0
487291891,0
487311676,0
487331666,0
487351668,0
487371678,0
487391739,0
487408304,0
487428314,0
487448301,0
487471619,0
487488391,0
487508303,0
487528456,0
487548467,0
487568457,0
487588529,0
487611826,0
487631815,0
487651815,0
487671831,0
487695840,0
487711816,0
487731830,0
487751815,0
487771816,0
487791909,0
487825674,0
487825823,0
487843583,0
487863567,0
487883638,0
487911518,0
487931503,0
487951503,0
487971518,0
487991575,0
488008788,0
488028814,0
488048788,0
488068789,0
488088881,0
488108788,0
488128788,0
488148797,0
488168788,0
488188859,0
488211826,0
488235358,0
488251812,0
488271829,0
488291884,0
488311813,0
488331828,0
488351814,0
488371813,0
488391906,0
488411813,0
488431811,0
488452237,0
488471812,0
488491883,0
488511818,0
488531808,0
488551808,0
488571820,0
488591880,0
488609189,0
488629201,0
488649190,0
488669189,0
488689279,0
488709189,0
488729192,0
488749202,0
488769192,0
488789263,0
488811821,0
488831809,0
488851809,0
488871818,0
488920771,0
488920917,0
488931769,0
488951760,0
488971761,0
488995883,0
489011760,0
489031808,0
489051818,0
489071809,0
489091880,0
489111819,0
489131808,0
489151808,0
489171820,0
489191878,0
489208689,0
489228701,0
489248689,0
489268690,0
489288782,0
489308689,0
489329492,0
489349508,0
489369492,0
489389563,0
489411921,0
489431907,0
489451908,0
489471923,0
489491979,0
489511907,0
489531918,0
489551907,0
489571908,0
489591997,0
489611908,0
489631804,0
489651816,0
489671804,0
489691875,0
489711814,0
489731802,0
489754224,0
489771812,0
489791874,0
489809793,0
489829803,0
489849793,0
489869794,0
489889888,0
489909793,0
489929793,0
489949809,0
490003984,0
490004130,0
490011811,0
490031801,0
490051802,0
490071811,0
490091873,0
490111801,0
490131813,0
490151802,0
490171802,0
490191896,0
490211804,0
490231800,0
490251815,0
490271799,0
490291872,0
490311818,0
490331801,0
490351801,0
490371819,0
490391873,0
490410077,0
490430087,0
490450078,0
490470080,0
490490157,0
490512370,0
490530078,0
490550089,0
490570077,0
490590148,0
490611912,0
490631900,0
490651901,0
490671910,0
490691972,0
490711900,0
490732137,0
490751900,0
490771900,0
490791989,0
490811900,0
490831897,0
490851909,0
490871898,0
490891969,0
490911906,0
490931897,0
490951895,0
490971907,0
490991966,0
491010442,0
491030452,0
491050440,0
491089914,0
491090577,0
491110440,0
491130437,0
491150447,0
491170438,0
491190509,0
491211803,0
491231794,0
491251795,0
491274141,0
491291866,0
491311794,0
491331806,0
491351794,0
491371794,0
491391875,0
491411795,0
491431795,0
491451807,0
491471796,0
491492284,0
491511806,0
491531795,0
491551796,0
491571807,0
491591865,0
491610404,0
491630416,0
491650405,0
491670406,0
491690486,0
491710405,0
491730580,0
491750593,0
491770580,0
491790650,0
491816207,0
491831894,0
491851894,0
491871905,0
491891963,0
491911896,0
491931908,0
491951896,0
491971896,0
491991977,0
492011895,0
492037186,0
492051903,0
492071892,0
492091963,0
492111904,0
492131892,0
492175438,0
492175919,0
492191963,0
492210975,0
492230987,0
492250975,0
492270975,0
492291064,0
492310975,0
492330970,0
492350982,0
492370970,0
492391041,0
492411898,0
492431888,0
492451887,0
492471897,0
492491958,0
492511891,0
492531901,0
492551890,0
492576210,0
492591985,0
492611890,0
492631771,0
492651781,0
492671771,0
492691843,0
492711787,0
492731777,0
492751778,0
492771788,0
492795319,0
492811038,0
492831049,0
492851038,0
492871038,0
492891127,0
492911038,0
492931032,0
492951044,0
492971032,0
492991104,0
493011585,0
493031574,0
493051573,0
493071585,0
493091643,0
493111888,0
493131900,0
493151888,0
493171889,0
493191977,0
493211887,0
493261824,0
493261971,0
493271877,0
493291947,0
493311896,0
493336193,0
493351885,0
493371896,0
493391955,0
493411599,0
493431609,0
493451598,0
493471598,0
493491679,0
493511598,0
493531591,0
493554003,0
493571591,0
493591662,0
493611895,0
493631883,0
493651883,0
493671895,0
493691954,0
493711883,0
493731894,0
493751882,0
493771883,0
493791972,0
493811884,0
493831869,0
493851881,0
493871870,0
493891939,0
493911891,0
493931881,0
493951882,0
493971893,0
493991952,0
494011711,0
494031722,0
494051712,0
494071711,0
494097232,0
494111710,0
494131701,0
494151712,0
494171703,0
494191773,0
494211990,0
494231978,0
494251979,0
494271990,0
494292049,0
494322444,0
494322592,0
494326418,0
494346418,0
494366508,0
494386419,0
494431865,0
494451878,0
494471866,0
494491937,0
494511890,0
494531878,0
494551879,0
494571889,0
494591950,0
494611877,0
494631887,0
494651877,0
494671878,0
494691959,0
494711878,0
494731865,0
494751877,0
494771866,0
494791937,0
494811888,0
494831875,0
494858979,0
494871888,0
494891947,0
494911876,0
494931887,0
494951876,0
494971875,0
494991970,0
495011876,0
495031861,0
495051875,0
495073788,0
495091932,0
495111890,0
495131875,0
495151875,0
495171891,0
495191946,0
495211974,0
495231988,0
495251974,0
495271974,0
495292333,0
495311973,0
495331960,0
495351975,0
495371960,0
495392031,0
495423169,0
495423315,0
495441860,0
495461872,0
495481931,0
495511873,0
495531883,0
495551875,0
495571875,0
495591967,0
495613453,0
495629032,0
495649050,0
495669033,0
495689102,0
495711887,0
495731872,0
495751872,0
495771888,0
495791941,0
495811871,0
495834035,0
495851871,0
495871872,0
495891964,0
495911869,0
495931856,0
495951872,0
495971856,0
495991927,0
496011881,0
496031867,0
496051867,0
496071877,0
496091938,0
496111868,0
496131878,0
496151868,0
496171868,0
496191961,0
496211867,0
496231949,0
496251965,0
496271950,0
496292021,0
496311983,0
496331968,0
496351968,0
496378469,0
496392040,0
496411969,0
496431979,0
496451969,0
496471968,0
496517923,0
496518068,0
496531857,0
496551867,0
496571857,0
496594127,0
496611975,0
496631965,0
496651965,0
496671977,0
496692037,0
496711965,0
496731978,0
496751965,0
496771966,0
496792059,0
496811966,0
496831947,0
496851963,0
496871947,0
496892019,0
496911981,0
496931966,0
496951966,0
496971977,0
496992037,0
497011858,0
497031870,0
497051859,0
497071859,0
497091952,0
497111859,0
497137004,0
497151873,0
497171864,0
497191935,0
497211877,0
497231861,0
497251862,0
497271877,0
497291931,0
497311863,0
497331871,0
497352316,0
497371863,0
497391955,0
497411862,0
497431961,0
497451971,0
497471962,0
497492032,0
497511970,0
497531960,0
497551960,0
497604279,0
497604425,0
497611963,0
497631974,0
497651962,0
497671962,0
497692055,0
497711963,0
497731962,0
497751972,0
497771963,0
497792032,0
497811975,0
497831959,0
497851959,0
497871975,0
497896278,0
497911960,0
497931974,0
497951960,0
497971960,0
497992053,0
498011962,0
498031949,0
498051958,0
498071950,0
498092019,0
498110778,0
498129826,0
498149825,0
498169835,0
498189897,0
498211957,0
498231969,0
498251959,0
498271958,0
498292051,0
498311959,0
498331934,0
498351949,0
498371934,0
498392006,0
498411968,0
498431957,0
498451958,0
498471967,0
498492029,0
498511958,0
498531968,0
498551959,0
498571960,0
498592051,0
498611958,0
498631931,0
498689906,0
498690054,0
498692000,0
498711970,0
498731951,0
498751951,0
498771967,0
498792023,0
498811957,0
498831971,0
498851956,0
498872528,0
498892049,0
498911958,0
498931930,0
498951946,0
498971931,0
498992002,0
499011969,0
499031954,0
499051954,0
499071968,0
499092024,0
499111954,0
499131968,0
499151954,0
499171954,0
499192046,0
499211953,0
499231926,0
499251938,0
499271926,0
499291998,0
499311762,0
499331750,0
499351751,0
499371762,0
499391821,0
499415299,0
499431962,0
499451952,0
499471951,0
499492041,0
499511952,0
499531925,0
499551937,0
499571925,0
499591996,0
499611962,0
499634948,0
499651951,0
499671961,0
499692020,0
499711948,0
499731959,0
499773318,0
499773466,0
499792029,0
499811948,0
499832020,0
499852031,0
499872020,0
499892091,0
499912061,0
499932051,0
499952051,0
499972063,0
499992120,0
500012048,0
500032059,0
500052048,0
500072048,0
500092143,0
500112048,0
500132018,0
500152034,0
500175583,0
500192090,0
500211962,0
500231947,0
500251947,0
500271963,0
500292018,0
500311944,0
500331958,0
500351944,0
500371943,0
500392315,0
500411949,0
500431910,0
500451921,0
500471910,0
500491981,0
500511753,0
500531741,0
500551742,0
500571753,0
500591813,0
500611945,0
500631972,0
500651946,0
500671946,0
500692035,0
500711946,0
500727631,0
500747643,0
500767631,0
500787702,0
500811956,0
500860282,0
500860429,0
500871962,0
500892016,0
500911943,0
500935523,0
500951943,0
500971944,0
500992025,0
501011524,0
501031591,0
501052023,0
501072011,0
501092083,0
501112053,0
501132043,0
501152043,0
501172054,0
501192112,0
501212038,0
501232049,0
501252037,0
501272037,0
501292131,0
501312048,176.5
501332008,303.1
501352024,75.7
501372008,102.4
501392078,85.8
501411964,85.8
501431949,11.3
501451948,128.6
501471964,25.2
501492019,74.4
501511944,74.4
501531956,75.7
501551944,132.1
501571944,321.3
501592034,136.2
501611944,136.2
501632005,181.5
501652017,178.5
501672006,247.4
501694394,46
501712061,46
501732047,19.1
501752048,26.7
501772060,86.3
501792119,57.1
501811946,57.1
501831958,118.7
501851947,226.4
501871944,146
501892035,95.6
501925174,66
501925666,66
501931686,66
501951668,137.9
501971738,256.3
502011961,256.3
502031947,185.6
502051947,97.2
502071962,126.4
502092015,240
502111945,240
502131955,298.5
502151947,279.4
502171947,77.7
502192028,89.2
502211947,89.2
502232000,337.5
502252012,205.4
502272001,330.9
502292070,289.2
502312055,289.2
502332044,230.4
502352045,251
502372054,350.6
502392115,315.6
502412045,315.6
502432056,115.2
502454376,51.9
502472044,162.5
502492133,147.1
502512043,147.1
502532047,176.2
502552057,94
502572047,184.1
502592118,339.8
502612055,339.8
502632041,87.8
502652042,220.9
502672053,83.7
502692113,66.8
502712042,66.8
502732052,232.9
502752044,198.8
502772042,334.1
502792136,48.3
502812042,48.3
502832044,110.2
502852054,254.1
502872044,85.5
502892115,212.2
502912055,212.2
502932044,314.1
502952044,283.6
502972053,268.6
502992113,172
503022587,53.9
503023182,53.9
503043073,240.1
503063074,1.5
503083166,220.2
503103073,220.2
503132004,322
503152022,211.7
503172005,292.4
503192075,187.3
503214274,187.3
503231940,137.4
503251941,296.2
503271952,300.6
503292011,309.5
503311941,309.5
503331953,193.7
503351939,52.5
503371941,95.3
503392033,125.7
503411940,125.7
503431989,229
503452004,255.5
503471989,23.6
503492060,156.2
503512052,156.2
503532039,14.5
503552039,189.3
503572055,171.6
503592109,237.2
503612038,237.2
503632054,94.3
503652039,29.9
503672039,87.9
503692120,146.3
503712038,146.3
503731991,308.3
503756376,284.4
503771991,15.9
503792061,180.8
503812048,180.8
503832039,195.1
503852039,103.8
503872048,302.6
503892108,348.3
503912038,348.3
503932046,278
503952037,212.8
503976369,42.1
503992126,300.7
504012036,300.7
504031989,127.9
504052001,171.2
504071989,295
504116437,160
504116934,160
504131865,248.1
504151864,334.8
504171877,302.5
504191936,279.3
504212030,279.3
504232044,298.6
504252032,294.9
504272031,92.8
504292124,94.5
504312032,94.5
504331980,200.8
504351996,128.9
504371980,266.4
504392051,82.7
504412045,82.7
504432035,132.7
504452035,67
504472044,53.6
504492106,163
504516340,163
504532048,85.2
504552035,300.9
504572036,294.2
504592124,123.7
504612034,123.7
504631981,263.2
504651998,297.4
504671981,192.6
504692052,122.5
504712044,122.5
504734600,251.7
504752030,329.6
504772045,348.6
504792101,142
504812030,142
504832040,229
504852031,59
504872032,312.8
504892120,344.3
504912030,344.3
504931979,253.9
504951991,33
504971979,230.7
504992049,222.2
505012042,222.2
505032031,147.6
505052031,28.2
505072040,233.2
505092102,173.4
505112032,173.4
505132040,61.5
505152031,336.2
505202228,1.9
505202391,1.9
505212031,1.9
505231979,336.4
505251987,148
505276314,23.1
505292047,158.4
505312039,158.4
505332031,72.6
505352030,224.2
505372041,114
505392099,65.5
505412029,65.5
505432038,316.5
505452029,310.2
505472029,108.2
505494055,112.8
505512029,112.8
505531972,130.3
505551983,125.7
505571973,304.8
505592044,120.4
505608160,120.4
505628147,126.5
505648147,144.4
505668156,157.1
505688219,285.1
505707900,285.1
505727910,358.9
505747902,109.4
505767901,17
505787982,43.9
505807901,43.9
505832068,87.9
505852079,68.8
505872068,9.6
505892138,275.2
505911919,275.2
505931905,89.3
505951906,129.5
505971918,310.2
505991976,306.8
506011904,306.8
506036839,118.7
506051905,131.5
506071905,119.9
506091987,218.4
506111905,218.4
506132067,110.1
506152079,126
506172068,129.5
506192139,12.7
506208359,12.7
506228347,218.8
506283676,210.6
506283832,210.6
506288420,210.6
506308350,210.6
506328362,137.2
506348351,326.4
506368351,257.1
506388441,108.6
506408352,108.6
506431960,74
506451973,347.7
506471962,337.7
506492032,122.2
506511827,122.2
506531817,260.6
506551814,84.8
506571827,215.8
506591885,280.5
506612023,280.5
506632033,175.6
506652022,98.3
506672022,7.8
506692111,92.9
506712022,92.9
506731961,310
506751973,141.2
506771962,204.9
506797090,291.8
506808765,291.8
506828753,321.9
506848753,331.7
506868765,55.3
506888824,127
506908753,127
506928765,326.9
506948752,323.9
506968752,26.7
506988844,167.2
507013300,167.2
507031981,100.9
507051996,336.8
507071981,91.2
507092051,16.1
507111909,16.1
507131895,271.4
507151895,194.5
507171909,265.3
507191967,137.9
507211894,137.9
507232306,34.4
507251893,115.7
507271892,345.5
507291972,72.5
507311892,72.5
507332057,121.1
507372409,282.9
507372566,282.9
507392129,279.2
507409065,279.2
507429052,312
507449052,211.6
507469067,21.3
507489122,342.4
507509053,342.4
507529069,101.6
507553388,243.5
507569055,113.1
507589148,224.7
507609054,224.7
507632054,297.3
507652068,181.4
507672054,181.8
507692124,285.7
507711908,285.7
507731892,224
507751893,350.2
507773219,167
507791964,25.8
507812015,25.8
507832028,297.5
507852015,182.2
507872016,106.1
