onboard_time,ecef_z
836278550.0,5886959.921089211
836278711.0,5886959.921089211
836279205.0,5886959.921089211
836297227.0,5886959.207695034
836317155.0,5886959.207695034
836337166.0,5886958.651803467
836357155.0,5886958.438711701
836377155.0,5886958.309003668
836397236.0,5886958.262679371
836417155.0,5886958.262679371
836437153.0,5886958.197825355
836457166.0,5886958.105176761
836477156.0,5886958.012528167
836497226.0,5886957.808701258
836517171.0,5886957.808701258
836537154.0,5886957.4659014605
836557154.0,5886957.317663709
836577170.0,5886957.13236652
836597225.0,5886956.863685597
836617153.0,5886956.863685597
836637161.0,5886956.363383187
836657155.0,5886956.103967123
836677155.0,5886955.918669933
836697236.0,5886955.733372745
836717157.0,5886955.733372745
836737156.0,5886943.957123642
836757167.0,5886942.178271892
836781726.0,5886941.418553957
836797227.0,5886941.177667782
836817164.0,5886941.177667782
836837153.0,5886941.1869326355
836857154.0,5886942.150477334
836877164.0,5886942.474747184
836897223.0,5886940.75148455
836917155.0,5886940.75148455
836937164.0,5886940.714425138
836957154.0,5886940.760749403
836977152.0,5886940.788543962
836998720.0,5886940.695895433
837017051.0,5886940.695895433
837037052.0,5886945.865683334
837057064.0,5886946.199218037
837077054.0,5886946.66246068
837097124.0,5886947.301735528
837117063.0,5886947.301735528
837137053.0,5886948.265280226
837157052.0,5886948.72852287
837177063.0,5886949.126911542
837197124.0,5886953.41653842
837215363.0,5886953.41653842
837235121.0,5886953.851986506
837255110.0,5886953.990959299
837275109.0,5886954.250375179
837295190.0,5886954.426407384
837317152.0,5886954.426407384
837361557.0,5886954.741412382
837361717.0,5886954.741412382
837377153.0,5886954.824796057
837397222.0,5886946.227012595
837417037.0,5886946.227012595
837437026.0,5886944.892873783
837457026.0,5886948.85823081
837477038.0,5886948.6821986055
837497097.0,5886948.580285223
837517150.0,5886948.580285223
837542075.0,5886949.275149189
837557151.0,5886948.886025368
837577151.0,5886946.931141413
837597230.0,5886946.866287444
837617149.0,5886946.866287444
837637147.0,5886946.4493690645
837657158.0,5886946.375250241
837677148.0,5886946.3937799465
837697218.0,5886946.5142230345
837717158.0,5886946.5142230345
837736729.0,5886943.614324086
837758697.0,5886947.542621702
837777157.0,5886947.53335685
837797219.0,5886947.524091997
837817148.0,5886947.524091997
837837160.0,5886945.14302481
837857149.0,5886945.004052016
837877148.0,5886944.772430695
837897230.0,5886938.889249124
837917149.0,5886938.889249124
837937148.0,5886940.177063672
837957159.0,5886945.20787878
837977148.0,5886945.115230251
837997219.0,5886946.245542301
838017163.0,5886946.245542301
838037148.0,5886947.033054795
838057150.0,5886947.292470675
838077164.0,5886945.374646131
838097221.0,5886945.374646131
838117149.0,5886945.374646131
838137161.0,5886945.383910984
838157146.0,5886945.374646131
838177147.0,5886945.161554515
838197232.0,5886944.9669926055
838217142.0,5886944.9669926055
838237145.0,5886944.689047019
838257160.0,5886944.522279668
838277145.0,5886944.457425697
838304143.0,5886941.705764395
838316725.0,5886941.705764395
838337144.0,5886946.227012595
838356724.0,5886946.4493690645
838377160.0,5886946.208482889
838397214.0,5886946.1436289195
838428230.0,5886945.244938192
838428385.0,5886945.244938192
838437541.0,5886942.94725468
838457964.0,5886942.632249682
838478050.0,5886942.354304097
838517936.0,5886942.354304097
838536370.0,5886945.837888774
838556385.0,5886946.004656126
838576370.0,5886947.329530086
838596440.0,5886947.53335685
838617148.0,5886947.53335685
838637133.0,5886947.681594496
838657136.0,5886947.746448466
838677150.0,5886947.737183613
838697205.0,5886947.681594496
838717133.0,5886947.681594496
838737148.0,5886947.468502879
838757133.0,5886947.431443468
838777133.0,5886947.357324645
838797221.0,5886947.264676116
838817143.0,5886947.264676116
838837141.0,5886947.311000381
838857156.0,5886947.412913762
838877141.0,5886947.468502879
838897211.0,5886947.449973174
838916720.0,5886947.449973174
838937141.0,5886947.449973174
838957143.0,5886944.33698261
838977156.0,5886946.338190829
838997213.0,5886943.225200266
839017134.0,5886943.225200266
839037142.0,5886943.873739966
839061670.0,5886943.799621143
839077134.0,5886943.521675558
839097214.0,5886943.373437911
839117133.0,5886943.373437911
839137132.0,5886943.391967618
839157143.0,5886943.512410705
839177132.0,5886943.595794381
839197202.0,5886943.595794381
839217150.0,5886943.595794381
839237141.0,5886943.660648352
839256720.0,5886956.845155877
839278509.0,5886955.121892023
839297212.0,5886954.528941018
839317143.0,5886954.528941018
839337153.0,5886953.787752263
839357143.0,5886951.70315889
839377143.0,5886952.19419644
839397223.0,5886952.648174553
839417134.0,5886952.648174553
839437133.0,5886953.50980648
839457146.0,5886952.036075343
839477134.0,5886954.472731648
839528798.0,5886955.482600611
839528960.0,5886955.482600611
839531645.0,5886955.482600611
839551646.0,5886961.292288407
839571655.0,5886961.699942222
839591717.0,5886969.250802662
839617240.0,5886969.250802662
839637250.0,5886968.611527361
839657239.0,5886968.46328961
839677239.0,5886968.509613908
839697321.0,5886968.704175956
839717241.0,5886968.704175956
839737238.0,5886969.593602462
839756817.0,5886970.214348044
839777238.0,5886970.640531578
839797310.0,5886970.807299048
839822168.0,5886970.807299048
839837236.0,5886966.962382382
839856816.0,5886966.925322944
839877247.0,5886966.8789986465
839897308.0,5886966.83267435
839917238.0,5886966.83267435
839937246.0,5886966.628847443
839957239.0,5886966.628847443
839977236.0,5886966.591788004
839997318.0,5886966.628847443
840014320.0,5886966.628847443
840036247.0,5886970.344056075
840054332.0,5886970.492293827
840074322.0,5887038.627358063
840094393.0,5887039.164720671
840114332.0,5887039.164720671
840134322.0,5887044.168363855
840154322.0,5887043.955271635
840173901.0,5887043.640265744
840194391.0,5887043.399378886
840217135.0,5887043.399378886
840237146.0,5887039.433401976
840257134.0,5887039.183250417
840277134.0,5887038.94236373
840297218.0,5887038.497649846
840317136.0,5887038.497649846
840337138.0,5887037.728665423
840357148.0,5887037.469248991
840377138.0,5887035.728058958
840397208.0,5887035.941151178
840417146.0,5887035.941151178
840437134.0,5887035.700264321
840457135.0,5887035.533496496
840477144.0,5887035.431582825
840497206.0,5887037.117790829
840517134.0,5887037.117790829
840537143.0,5887036.793520059
840557133.0,5887036.673076631
840621184.0,5887036.117183882
840621340.0,5887036.117183882
840621497.0,5887036.117183882
840637052.0,5887035.357463793
840657063.0,5887034.857160319
840677052.0,5887019.801136995
840697123.0,5887018.9209741
840717150.0,5887018.9209741
840737132.0,5887017.753600157
840757133.0,5887017.503448596
840777148.0,5887017.0679995855
840798124.0,5887016.891967007
840817233.0,5887016.891967007
840837249.0,5887012.713509477
840857234.0,5887012.370709191
840877235.0,5887012.546741771
840897321.0,5887010.67523751
840917236.0,5887010.67523751
840937233.0,5887010.267583118
840957245.0,5887010.517734677
840977234.0,5887010.740091619
840997305.0,5887011.008772924
841013154.0,5887011.008772924
841033145.0,5887011.3330434635
841053144.0,5887011.407162444
841073156.0,5887011.3793678265
841093214.0,5887009.294771498
841113235.0,5887009.294771498
841133245.0,5887009.26697688
841153233.0,5887009.229917389
841173236.0,5887008.210781407
841193316.0,5886997.398675115
841217232.0,5886997.398675115
841237232.0,5886994.776716176
841257245.0,5886997.565442821
841277232.0,5886998.519724696
841297302.0,5886998.528989568
841317244.0,5886998.528989568
841340797.0,5886994.025661116
841357229.0,5886993.367855629
841377246.0,5886990.579130962
841397299.0,5886989.485876773
841417229.0,5886989.485876773
841437245.0,5886988.049822542
841457228.0,5886985.224038411
841477228.0,5886984.603292389
841497320.0,5886983.760189583
841517229.0,5886983.760189583
841537230.0,5886982.444578609
841559630.0,5886981.897951515
841577230.0,5886981.434708215
841597301.0,5886981.017789245
841613442.0,5886981.017789245
841633434.0,5886980.313659429
841653434.0,5886980.063508046
841699700.0,5886979.794826932
841699862.0,5886979.794826932
841713434.0,5886979.794826932
841733447.0,5887012.620860752
841753433.0,5887012.4355633
841773433.0,5887012.185411741
841793524.0,5887011.907465563
841817129.0,5887011.907465563
841837130.0,5887010.1193451565
841857140.0,5887009.683896146
841877129.0,5887009.248447134
841897200.0,5887008.738879143
841917094.0,5887008.738879143
841937083.0,5887007.877245994
841957084.0,5887007.488121346
841977099.0,5887007.126791316
841997155.0,5887001.604321507
842017228.0,5887001.604321507
842037244.0,5886997.509250732
842057229.0,5886991.876212202
842077229.0,5886991.876212202
842102310.0,5886991.34811484
842117229.0,5886991.34811484
842137227.0,5886990.1900065895
842157238.0,5886986.345087198
842177228.0,5886986.623033177
842197298.0,5886986.1968493415
842213846.0,5886986.1968493415
842233837.0,5886984.825649173
842253835.0,5886984.603292389
842273853.0,5886984.399465336
842293908.0,5886982.16663263
842311365.0,5886982.16663263
842331053.0,5886982.036924505
842351043.0,5886985.344481668
842371044.0,5886985.214773545
842391137.0,5886985.372276267
842417227.0,5886985.372276267
842437227.0,5886985.455660061
842457235.0,5886985.353746534
842477226.0,5886985.372276267
842497298.0,5886985.50198439
842517237.0,5886985.50198439
842537228.0,5886985.71507631
842557228.0,5886989.485876773
842577239.0,5886990.088093063
842597299.0,5886990.013974135
842617220.0,5886990.013974135
842637230.0,5886991.459293231
842657220.0,5886991.62606082
842677220.0,5886991.67238515
842697301.0,5886991.6816500155
842717222.0,5886991.6816500155
842737221.0,5886991.39443917
842789470.0,5886990.9775201995
842789628.0,5886990.9775201995
842797291.0,5886990.708839086
842814155.0,5886990.708839086
842834138.0,5886990.208536321
842857631.0,5886988.225234788
842874153.0,5886984.648999046
842894210.0,5886983.463097038
842914139.0,5886983.463097038
842934155.0,5886982.684848845
842954140.0,5886982.481021938
842974140.0,5886982.323519327
842994221.0,5886982.193811295
843017224.0,5886982.193811295
843037223.0,5886982.008514106
843057234.0,5886981.878806074
843077535.0,5886981.804687198
843097294.0,5886981.702773744
843117233.0,5886981.702773744
843137221.0,5886981.6101251505
843157221.0,5886981.591595432
843177233.0,5886981.554535994
843197292.0,5886981.517476557
843217222.0,5886981.517476557
843237233.0,5886981.536006275
843257221.0,5886981.545271134
843277221.0,5886977.9134462355
843297314.0,5886981.322914508
843317222.0,5886981.322914508
843337224.0,5886981.13761732
843357237.0,5886981.082028163
843377222.0,5886980.081423343
843397293.0,5886980.016569328
843414450.0,5886980.016569328
843434441.0,5886979.692299247
843454440.0,5886979.386558886
843474450.0,5886979.108613103
843494513.0,5886978.858461898
843514442.0,5886978.858461898
843534451.0,5886978.441543223
843554441.0,5886978.274775754
843574442.0,5886978.098743424
843594523.0,5886977.941240814
843617874.0,5886977.941240814
843634555.0,5886977.598441014
843654566.0,5886977.422408686
843674554.0,5886974.012940412
843694626.0,5886974.124118726
843717233.0,5886974.124118726
843737220.0,5886973.679405473
843757221.0,5886973.308811096
843777232.0,5886968.96359202
843797292.0,5886968.583732784
843817219.0,5886968.583732784
843876508.0,5886970.835093626
843876665.0,5886970.835093626
843877243.0,5886970.835093626
843897311.0,5886970.705385595
843917219.0,5886970.705385595
843937219.0,5886970.714650454
843957234.0,5886970.455234389
843977218.0,5886970.27920206
843997290.0,5886970.047580574
844014757.0,5886970.047580574
844034743.0,5886969.723310494
844054743.0,5886969.658456477
844074759.0,5886983.241357086
844094814.0,5886982.981940838
844114744.0,5886982.981940838
844134758.0,5886983.056059766
844154743.0,5886983.0467949
844174744.0,5886983.32474088
844194837.0,5886983.41738954
844217192.0,5886983.41738954
844237193.0,5886983.565627396
844257201.0,5886983.593421995
844277191.0,5886983.769454448
844297263.0,5886983.92695717
844317201.0,5886983.92695717
844337192.0,5886984.038135562
844357191.0,5886984.1585788205
844380523.0,5886984.195638284
844397263.0,5886985.261097875
844417217.0,5886985.261097875
844437229.0,5886985.168449215
844457216.0,5886978.581129486
844477216.0,5886978.970253858
844497315.0,5886979.164816044
844517217.0,5886979.164816044
844537217.0,5886979.785562066
844557227.0,5886979.572470148
844577218.0,5886979.45202689
844597287.0,5886979.322318766
844615056.0,5886979.322318766
844635044.0,5886978.998048456
844655044.0,5886978.905399796
844675059.0,5886978.794221403
844695115.0,5886978.673778146
844715046.0,5886978.673778146
844735055.0,5886978.423626764
844755045.0,5886978.349507836
844775046.0,5886978.2846537735
844795126.0,5886978.2105348455
844817216.0,5886978.2105348455
844837216.0,5886978.219799711
844857228.0,5886978.330978103
844877215.0,5886982.083248836
844897287.0,5886981.694124463
844917226.0,5886981.694124463
844961174.0,5886984.992416761
844961332.0,5886984.992416761
844977225.0,5886984.779324843
844997286.0,5886984.677411317
845017194.0,5886984.677411317
845037210.0,5886984.288286945
845057194.0,5886984.065930161
845077194.0,5886981.101173039
845097290.0,5886970.612737
845117193.0,5886970.612737
845139547.0,5886968.935797442
845157211.0,5886973.226036935
845177194.0,5886972.864707162
845197266.0,5886972.531171985
845215341.0,5886972.531171985
845235325.0,5886967.80548459
845255325.0,5886967.416360494
845275340.0,5886966.851204068
845295396.0,5886966.462079973
845315324.0,5886966.462079973
845335341.0,5886966.137809892
845355326.0,5886966.202663908
845375325.0,5886966.16560447
845395423.0,5886966.2211936265
845417295.0,5886966.2211936265
845437293.0,5886970.937615032
845457309.0,5886971.01173396
845477294.0,5886971.206296147
845497365.0,5886971.373063734
845517308.0,5886971.373063734
845537293.0,5886971.660274581
845557294.0,5886971.928955694
845577309.0,5886972.114253014
845597367.0,5886972.26249087
845617313.0,5886972.26249087
845637327.0,5886972.540436851
845657311.0,5886972.605290913
845677312.0,5886972.596026047
845697409.0,5886972.623820645
845717312.0,5886972.623820645
845737312.0,5886970.214955484
845757327.0,5886970.196425752
845777311.0,5886958.244149652
845797383.0,5886959.541229974
845815742.0,5886959.541229974
845835728.0,5886958.809306078
845855728.0,5886958.735187202
845875744.0,5886958.624008889
845900180.0,5886958.485035998
845915727.0,5886958.485035998
845935741.0,5886956.817361299
845955726.0,5886952.86126632
845975727.0,5886954.102757484
845995823.0,5886954.112022344
846031307.0,5886953.713633387
846031806.0,5886953.713633387
846042810.0,5886953.574660497
846062799.0,5886953.5931902155
846082871.0,5886953.871135998
846115266.0,5886953.871135998
846135259.0,5886956.900745034
846155258.0,5886953.630249653
846175268.0,5886952.824206882
846195329.0,5886952.444347645
846217208.0,5886952.444347645
846237224.0,5886951.71242375
846257208.0,5886951.369623951
846277209.0,5886951.091678167
846297306.0,5886950.999029573
846317207.0,5886950.999029573
846337207.0,5886950.850791822
846357221.0,5886950.813732385
846377207.0,5886950.748878369
846397279.0,5886950.711818931
846415973.0,5886950.711818931
846435957.0,5886950.591375758
846455957.0,5886950.56358118
846475972.0,5886905.035476744
846496029.0,5886905.452395123
846515954.0,5886905.452395123
846535965.0,5886906.1935833525
846555955.0,5886906.360350704
846575954.0,5886905.693281298
846596051.0,5886916.996401797
846617307.0,5886916.996401797
846637306.0,5886918.423189138
846659682.0,5886923.203853219
846677307.0,5886924.732553941
846697378.0,5886939.371630981
846717319.0,5886939.371630981
846737307.0,5886939.70516592
846757307.0,5886940.9373922255
846777323.0,5886942.03064564
846797378.0,5886943.355520538
846817306.0,5886943.355520538
846837321.0,5886947.376469534
846857307.0,5886948.247366321
846877306.0,5886948.886641622
846897402.0,5886949.275765718
846917308.0,5886949.275765718
846937305.0,5886950.016954473
846957320.0,5886950.304165116
846977306.0,5886950.517256883
846997377.0,5886950.665494633
847016364.0,5886950.665494633
847036350.0,5886956.4745615
847056350.0,5886957.234279974
847076366.0,5886957.762376961
847127601.0,5886958.410917122
847128112.0,5886958.410917122
847133122.0,5886958.410917122
847153115.0,5886958.559154874
847173113.0,5886958.707392625
847197671.0,5886958.874160094
847217303.0,5886958.874160094
847237302.0,5886959.170635596
847257315.0,5886959.291078769
847277304.0,5886959.402257082
847297373.0,5886959.420786801
847317167.0,5886959.420786801
847337154.0,5886956.918652805
847357154.0,5886956.881593393
847377166.0,5886956.733355748
847397224.0,5886956.61291266
847419663.0,5886956.61291266
847437215.0,5886956.510999279
847457203.0,5886956.455410161
847477202.0,5886956.41835075
847497296.0,5886956.334967074
847517203.0,5886956.334967074
847537202.0,5886957.409690007
847557214.0,5886957.446749419
847577203.0,5886957.428219712
847597272.0,5886957.298511772
847616663.0,5886957.298511772
847636654.0,5886953.722278565
847656653.0,5886953.3887438625
847676664.0,5886952.83285269
847696725.0,5886952.406669458
847716654.0,5886952.406669458
847736664.0,5886955.82602134
847756652.0,5886955.436897243
847776654.0,5886955.103362303
847796736.0,5886951.71242375
847817303.0,5886951.71242375
847837303.0,5886951.443742827
847857315.0,5886951.1380024655
847877301.0,5886950.88785126
847897375.0,5886951.9718398135
847917315.0,5886951.9718398135
847937301.0,5886951.258445637
847961647.0,5886951.100943027
847977314.0,5886950.943440417
847997372.0,5886961.449791018
848017297.0,5886961.449791018
848037310.0,5886961.292288407
848057298.0,5886959.624613708
848077299.0,5886956.715447845
848097398.0,5886955.631459291
848117303.0,5886955.631459291
848137302.0,5886953.417157887
848157317.0,5886947.959540081
848218744.0,5886936.044939293
848218902.0,5886936.044939293
848219061.0,5886936.044939293
848236678.0,5886935.665080326
848256678.0,5886934.683005922
848276689.0,5886933.9418176925
848296754.0,5886933.052391817
848316956.0,5886933.052391817
848336964.0,5886931.903550061
848356954.0,5886931.431042565
848376954.0,5886931.1530969795
848397046.0,5886931.143832126
848417297.0,5886931.143832126
848437299.0,5886931.384718301
848457311.0,5886931.514426241
848477299.0,5886935.192572829
848497374.0,5886933.673136959
848517312.0,5886933.673136959
848537300.0,5886862.341226414
848557301.0,5886864.4072842095
848577312.0,5886870.800651796
848597375.0,5886879.370628548
848617146.0,5886879.370628548
848637155.0,5886887.162358763
848657145.0,5886889.080180586
848677144.0,5886896.566171089
848697227.0,5886898.9564997405
848721760.0,5886898.9564997405
848737297.0,5886901.420947108
848757309.0,5886902.8477324275
848777298.0,5886914.031033399
848797371.0,5886915.513408806
848817307.0,5886915.513408806
848837298.0,5886920.831430582
848857298.0,5886922.23968722
848877308.0,5886923.268085159
848897371.0,5886930.281573809
848917159.0,5886930.281573809
848938632.0,5886931.671300753
848957160.0,5886932.35689938
848977160.0,5886933.237059778
848997245.0,5886934.20986864
849017299.0,5886934.20986864
849037297.0,5886935.553271352
849057307.0,5886966.0260031745
849077298.0,5886966.535570081
849097373.0,5886969.055610063
849117310.0,5886969.055610063
849137298.0,5886971.937611898
849158536.0,5886971.891287602
849177310.0,5886970.066110293
849197374.0,5886969.649191618
849217299.0,5886969.649191618
849237307.0,5886969.111829771
849257295.0,5886969.241537804
849301779.0,5886971.233482582
849302297.0,5886971.233482582
849317298.0,5886971.233482582
849337293.0,5886974.235297039
849357304.0,5886974.429859088
849377295.0,5886974.6244211355
849397370.0,5886974.957956076
849417308.0,5886974.957956076
849437297.0,5886975.597231376
849456875.0,5886975.967825754
849482234.0,5886976.3198904125
849497371.0,5886975.486053063
849517296.0,5886975.486053063
849537306.0,5886979.108613103
849557297.0,5886979.757153263
849577297.0,5886980.396428565
849597381.0,5886980.896730974
849617294.0,5886980.896730974
849637294.0,5886984.074577761
849657304.0,5886984.584145029
849677294.0,5886985.186360893
849698692.0,5886985.714457881
849717306.0,5886985.714457881
849737292.0,5886990.060298465
849756873.0,5886990.597660693
849776872.0,5886991.097963458
849797368.0,5886993.228882639
849817396.0,5886993.228882639
849837406.0,5886993.997866517
849857396.0,5886994.312871961
849877395.0,5886997.286893948
849897475.0,5886997.305423681
849917395.0,5886997.305423681
849937392.0,5886997.0089479685
849957405.0,5886996.916299309
849977393.0,5886996.814385782
849997465.0,5886996.6939425245
850017247.0,5886996.6939425245
850037240.0,5887000.742688968
850057238.0,5886998.315294075
850076818.0,5886998.046612961
850097312.0,5886997.629693991
850117395.0,5886997.629693991
850137407.0,5886997.305423681
850157397.0,5886995.535834273
850177396.0,5886995.433920748
850197481.0,5886995.26715316
850217391.0,5886995.26715316
850243882.0,5886961.857444832
850257402.0,5886961.709207081
850277392.0,5886958.086647042
850297467.0,5886958.753716921
850317403.0,5886958.753716921
850337390.0,5886957.947674151
850387431.0,5886957.252809692
850387589.0,5886957.252809692
850397465.0,5886956.947069331
850417291.0,5886956.947069331
850437303.0,5886956.724712704
850458650.0,5886960.161975555
850477290.0,5886960.7456617
850497376.0,5886959.661673145
850517292.0,5886959.661673145
850537289.0,5886959.633878568
850557302.0,5886955.427011493
850576869.0,5886955.408481788
850597366.0,5886955.380687228
850617301.0,5886955.380687228
850637288.0,5886955.519660022
850657289.0,5886955.491865464
850676868.0,5886955.325098112
850697364.0,5886955.158330761
850717290.0,5886955.158330761
850737301.0,5886954.8803851735
850756871.0,5886954.778471793
850777291.0,5886958.697504556
850797376.0,5886958.61412088
850817290.0,5886958.61412088
850837289.0,5886958.493677792
850857301.0,5886958.465883234
850877291.0,5886958.5307372045
850897364.0,5886958.521472352
850917304.0,5886958.521472352
850937288.0,5886950.071926536
850956869.0,5886952.31402093
850977305.0,5886951.83224858
851001779.0,5886951.822983728
851017227.0,5886951.822983728
851037237.0,5886951.146649469
851057227.0,5886950.674141971
851077226.0,5886950.2942830045
851097313.0,5886949.979278007
851117387.0,5886949.979278007
851137387.0,5886949.914424037
851157399.0,5886950.007072565
851177388.0,5886950.108985947
851197463.0,5886949.905159184
851218726.0,5886949.905159184
851237386.0,5886949.960748301
851256967.0,5886950.090456241
851277397.0,5886946.653195827
851297462.0,5886946.004656126
851317388.0,5886946.004656126
851337397.0,5886946.59760671
851357388.0,5886946.838492884
851377386.0,5886948.042923757
851397472.0,5886948.228220815
851417385.0,5886948.228220815
851474417.0,5886931.022761513
851474577.0,5886931.022761513
851477387.0,5886931.022761513
851497460.0,5886931.300706901
851517396.0,5886931.300706901
851537384.0,5886931.791743755
851557386.0,5886932.097483683
851577395.0,5886932.329104841
851596965.0,5886934.089425637
851617283.0,5886934.089425637
851637295.0,5886938.870719419
851657285.0,5886936.5631396
851677284.0,5886936.572404446
851697370.0,5886937.0634413
851717284.0,5886937.0634413
851737283.0,5886937.804629004
851761669.0,5886938.119633778
851777285.0,5886942.6785739465
851797359.0,5886944.485220256
851817394.0,5886944.485220256
851837381.0,5886945.365381279
851857382.0,5886945.652591717
851877394.0,5886945.912007598
851897456.0,5886946.106569508
851917383.0,5886946.106569508
851937395.0,5886946.8199631795
851957383.0,5886947.097908765
851978853.0,5886947.394384056
851997468.0,5886947.579681113
852017282.0,5886947.579681113
852037282.0,5886947.968804934
852056862.0,5886950.146045359
852077283.0,5886950.099721094
852097356.0,5886950.238693887
852117293.0,5886950.238693887
852137282.0,5886951.535773288
852157284.0,5886951.563567847
852177294.0,5886951.572832701
852197358.0,5886951.582097553
852217218.0,5886951.582097553
852237227.0,5886951.656216376
852257215.0,5886948.92308478
852277216.0,5886948.774847134
852297300.0,5886948.672933753
852317380.0,5886948.672933753
852337380.0,5886950.210899328
852357389.0,5886950.359136974
852377380.0,5886950.2942830045
852397453.0,5886950.31281271
852417290.0,5886950.31281271
852437283.0,5886950.618552855
852457282.0,5886967.6665117
852477293.0,5886969.417570132
852497357.0,5886970.186553465
852560383.0,5886970.038315714
852560545.0,5886970.038315714
852560703.0,5886970.038315714
852577215.0,5886942.660044242
852597302.0,5886943.994183054
852617378.0,5886943.994183054
852637379.0,5886949.50677051
852657397.0,5886949.516035363
852677378.0,5886950.127515652
852697451.0,5886955.32571893
852717395.0,5886955.32571893
852738335.0,5886964.275573146
852757381.0,5886965.294707683
852776960.0,5886966.248988206
852797454.0,5886970.7517098915
852817383.0,5886970.7517098915
852837396.0,5886966.397225956
852857383.0,5886966.860468928
852877379.0,5886967.879603466
852897472.0,5886968.6763813775
852917380.0,5886968.6763813775
852937380.0,5886979.767032335
852957395.0,5886980.526751347
852977381.0,5886983.352535478
852997456.0,5886983.92695717
853017392.0,5886983.92695717
853037375.0,5886992.506223091
853057375.0,5886993.154763711
853077391.0,5886993.960807052
853097451.0,5886994.461109817
853117378.0,5886994.461109817
853137386.0,5886994.924353117
853157377.0,5886995.137445035
853177378.0,5886995.220828829
853197469.0,5886999.269575274
853217376.0,5886999.269575274
853237377.0,5886995.443185614
853257392.0,5886995.952753244
853281834.0,5886996.258493822
853297451.0,5886996.629088462
853317385.0,5886996.629088462
853337375.0,5887002.067564807
853357376.0,5887002.382570251
853377385.0,5887002.410364849
853397450.0,5887002.123154003
853417476.0,5887002.123154003
853437485.0,5887006.079860714
853457476.0,5887006.089125588
853477476.0,5887006.09839046
853500528.0,5887006.172509441
853517477.0,5887006.172509441
853537479.0,5887006.144714823
853557490.0,5887006.200304058
853577478.0,5887006.431925873
853597553.0,5887004.486302633
853628388.0,5886992.496958224
853628886.0,5886992.496958224
853641943.0,5886992.561812286
853661955.0,5887004.829102918
853682019.0,5887004.792043427
853717195.0,5887004.792043427
853737204.0,5887005.320141165
853757195.0,5887005.62588196
853777193.0,5887005.718530685
853797275.0,5887005.77411992
853816950.0,5887005.77411992
853837374.0,5887005.283081674
853857386.0,5887004.931016516
853876952.0,5887004.588216231
853897449.0,5887004.254680818
853917387.0,5887004.254680818
853937373.0,5887002.3553819405
853957372.0,5887001.929197802
853977383.0,5887001.59566239
853997447.0,5887001.252862104
854017373.0,5887001.252862104
854041302.0,5887000.539466917
854057374.0,5887000.159607141
854077374.0,5886995.656277532
854097468.0,5886995.294947757
854117375.0,5886995.294947757
854137374.0,5886994.488904416
854157384.0,5886994.071985445
854177375.0,5886995.842176522
854197446.0,5886995.138046207
854216954.0,5886995.138046207
854237374.0,5886993.9243479
854257674.0,5886993.424044781
854277384.0,5886992.98859577
854297448.0,5886992.571676504
854317372.0,5886992.571676504
854337385.0,5886991.765632591
854357373.0,5886991.40430256
854377374.0,5886987.142461177
854397461.0,5886986.929369107
854417372.0,5886986.929369107
854437373.0,5886973.300155863
854457384.0,5886973.012945018
854477372.0,5886973.568836978
854497446.0,5886973.689280235
854517383.0,5886973.689280235
854537373.0,5886978.451421361
854557373.0,5886978.608924084
854577385.0,5886977.802880742
854597448.0,5886977.691702349
854617471.0,5886977.691702349
854637479.0,5886977.654642886
854657470.0,5886977.867734803
854677473.0,5886977.988178061
854730832.0,5886971.901161097
854731331.0,5886971.901161097
854737264.0,5886971.901161097
854757273.0,5886972.0216043545
854777265.0,5886972.049398953
854800801.0,5886974.254437062
854817484.0,5886974.254437062
854837468.0,5886974.773269557
854857469.0,5886977.41375637
854877485.0,5886977.599053689
854897544.0,5886977.64537802
854917469.0,5886977.64537802
854937483.0,5886977.524934761
854957048.0,5886977.358167173
854977469.0,5886977.033896863
854997561.0,5886976.681831955
855017427.0,5886976.681831955
855037100.0,5886971.891287602
855057115.0,5886971.58554724
855077098.0,5886971.187158285
855097174.0,5886970.825828767
855117383.0,5886970.825828767
855137369.0,5886970.038315714
855157369.0,5886970.047580574
855177384.0,5886970.195818325
855197444.0,5886969.46389443
855217369.0,5886969.46389443
855237380.0,5886966.49913941
855257370.0,5886966.258253064
855277369.0,5886965.702361499
855297458.0,5886965.396621137
855317370.0,5886965.396621137
855337370.0,5886964.831464712
855357381.0,5886957.095307082
855377370.0,5886955.98352395
855397446.0,5886955.807491621
855417377.0,5886955.807491621
855437366.0,5886955.307189211
855457366.0,5886954.82541652
855477382.0,5886954.213935797
855497443.0,5886953.370833589
855517370.0,5886953.370833589
855537385.0,5886952.045958689
855560720.0,5886951.758748047
855577371.0,5886951.499331983
855597462.0,5886950.517256883
855617367.0,5886950.517256883
855637366.0,5886945.81935907
855657382.0,5886945.578472895
855677368.0,5886945.485824366
855696945.0,5886945.476559513
855717382.0,5886945.476559513
855737365.0,5886945.244938192
855756946.0,5886945.07817084
855817579.0,5886947.848361847
855817738.0,5886947.848361847
855817896.0,5886947.848361847
855837358.0,5886946.486428476
855857348.0,5886948.042923757
855877349.0,5886947.663064789
855897435.0,5886947.311000381
855917468.0,5886947.311000381
855937468.0,5886950.729731089
855957480.0,5886949.516035363
855977471.0,5886937.897277467
855997545.0,5886934.274722563
856017477.0,5886934.274722563
856037464.0,5886934.339576487
856057465.0,5886934.5897273375
856077475.0,5886935.340179888
856097542.0,5886935.85901128
