onboard_time,data
266270,1647
486631524,7
486651536,7
486671523,11
486691615,-8
486786981,-8
486787066,-8
486787149,-8
486787234,-8
486791713,-8
486808104,10
486828116,7
486848104,-11
486867769,6
486888186,-5
486908104,6
486928580,9
486948115,6
486968104,8
486987769,-10
487011751,7
487031740,-6
487051740,6
487071750,7
487091811,-7
487111740,6
487131749,-9
487151740,-5
487171740,-6
487191822,-8
487211740,6
487231740,10
487251752,-10
487271405,5
487291810,-7
487311596,-7
487331587,5
487351587,-11
487371252,5
487391658,5
487408223,7
487428233,6
487447887,6
487471539,7
487488304,-7
487508222,7
487528376,7
487548041,6
487568376,-6
487588447,-5
487611745,8
487631734,9
487651735,-7
487671752,10
487695761,-8
487711735,8
487731750,8
487751400,6
487771735,-6
487791821,10
487825503,-8
487825586,-8
487843503,6
487863487,-7
487883557,-8
487911439,7
487931423,5
487951088,-7
487971438,-6
487991494,5
488008708,-11
488028732,-8
488048708,6
488068709,7
488088793,-10
488108373,-10
488128708,7
488148717,7
488168708,-7
488188779,6
488211747,5
488235276,6
488251732,7
488271749,6
488291803,-8
488311733,-4
488331748,7
488351733,-5
488371733,-7
488391819,8
488411733,10
488431731,-6
488452153,7
488471731,8
488491802,6
488511737,7
488531728,8
488551393,9
488571741,8
488591799,-6
488609109,-9
488629121,8
488649110,9
488668774,-8
488689191,7
488709109,9
488729111,9
488748776,-7
488769111,-8
488789181,-5
488811740,12
488831729,-8
488851729,5
488871738,-6
488920262,-7
488920691,-7
488931689,-7
488951679,5
488971680,-6
488995797,7
489011680,-8
489031393,6
489051737,6
489071728,-8
489091799,10
489111393,5
489131728,7
489151393,7
489171740,8
489191393,7
489208274,7
489228620,6
489248609,7
489268609,-7
489288694,5
489308608,7
489329412,-9
489349429,-7
489369412,9
489389482,-9
489411842,-5
489431827,5
489451827,7
489471492,8
489491898,9
489511827,-7
489531837,8
489551827,-6
489571828,8
489591909,-7
489611827,-7
489631389,7
489651737,-8
489671389,7
489691794,8
489711733,-10
489731722,7
489754143,8
489771732,-5
489791793,-7
489809713,5
489829722,-6
489849713,6
489869713,11
489889800,10
489909713,6
489929378,-7
489949729,-7
490003817,10
490003903,10
490011730,10
490031720,-8
490051722,-6
490071730,-7
490091792,-4
490111386,7
490131734,-6
490151721,-6
490171721,5
490191802,9
490211723,6
490231719,5
490251735,-7
490271719,7
490291790,-7
490311738,-7
490331386,6
490351386,8
490371739,7
490391792,-7
490409997,8
490430006,8
490449997,11
490469999,7
490489662,5
490512286,-6
490529998,-11
490550010,-8
490569997,10
490590067,8
490611833,9
490631485,-9
490651820,11
490671829,-5
490691891,-6
490711485,5
490732057,8
490751820,5
490771820,7
490791902,7
490811820,10
490831482,10
490851482,6
490871482,-8
490891888,-6
490911827,6
490931817,-6
490951816,6
490971828,8
490991886,6
491010361,7
491030372,6
491050024,-8
491089833,-7
491090490,-7
491110024,10
491130357,-6
491150367,5
491170357,-6
491190428,-7
491211723,-8
491231714,7
491251714,-5
491274060,8
491291785,-5
491311379,-9
491331725,-7
491351714,7
491371714,8
491391794,-5
491411714,-12
491431715,6
491451728,6
491471715,-6
491492196,8
491511380,5
491531380,-6
491551716,-6
491571726,6
491591380,-6
491609989,-10
491630335,-7
491650324,-10
491670324,6
491690404,8
491710324,-8
491730165,-8
491750513,7
491770165,4
491790165,6
491811477,-10
491831813,-6
491851813,-9
491871824,-9
491891882,8
491911815,9
491931828,8
491951815,-7
491971815,6
491991895,8
492011815,4
492037104,7
492051477,-12
492071811,8
492091882,8
492111824,8
492131811,-6
492175270,7
492175355,7
492191881,6
492210894,-8
492230906,-8
492250894,3
492270894,8
492290976,6
492310559,8
492330889,6
492350902,8
492370889,-5
492390959,-8
492411817,-9
492431807,-6
492451806,5
492471816,7
492491876,-7
492511810,7
492531475,-6
492551475,6
492571810,6
492591891,11
492611475,8
492631356,7
492651700,-7
492671691,-12
492691762,5
492711705,-6
492731696,7
492751696,6
492771706,8
492795229,10
492810958,7
492830969,-9
492850957,-5
492870957,-4
492891039,7
492910957,6
492930616,-6
492950964,7
492970951,7
492991022,9
493011504,8
493031493,8
493051492,6
493071505,-5
493091157,-6
493111807,-8
493131820,6
493151807,7
493171807,-11
493191889,-6
493211472,-6
493261318,5
493261409,5
493271796,7
493291866,6
493311816,-7
493331468,-7
493351803,-7
493371816,8
493391873,9
493411518,-7
493431528,9
493451517,-8
493471517,-6
493491597,-5
493511517,-8
493531510,-9
493553920,8
493571509,-7
493591580,8
493611815,-7
493631802,6
493651802,9
493671815,5
493691873,-7
493711802,9
493731813,6
493751467,8
493771802,6
493791884,4
493811802,10
493831788,11
493851799,5
493871788,8
493891453,-7
493911811,-9
493931801,10
493951801,6
493971813,-8
493991871,-7
494011630,-7
494031641,6
494051630,11
494071630,7
494097146,7
494111295,-8
494131286,5
494151631,-6
494171622,-7
494191691,6
494211909,-8
494231896,-8
494251896,4
494271908,8
494291966,6
494321943,-9
494322364,-9
494326003,8
494346003,7
494366420,5
494386338,7
494431450,-6
494451797,-5
494471785,-5
494491855,-6
494511811,-7
494531798,8
494551799,-4
494571809,-8
494591869,-8
494611462,-6
494631806,-7
494651462,10
494671797,-5
494691877,12
494711462,-7
494731449,6
494751796,9
494771784,8
494791855,8
494811808,10
494831460,7
494858897,-9
494871808,8
494891865,6
494911795,-5
494931806,7
494951795,-9
494971460,5
494991882,-6
495011795,-9
495031780,8
495051795,-5
495073370,7
495091851,8
495111810,-6
495131794,-5
495151794,10
495171811,6
495191864,-10
495211893,-8
495231908,12
495251893,-7
495271893,-7
495292246,-8
495311558,-7
495331880,10
495351896,-8
495371879,12
495391950,5
495423004,-7
495423087,-7
495441779,-7
495461792,-5
495481850,-11
495511458,10
495531802,7
495551794,-7
495571793,-8
495591879,-7
495613373,8
495628617,-7
495648970,-6
495668952,-6
495688617,-5
495711808,9
495731792,-6
495751792,8
495771809,-7
495791457,-7
495811790,6
495833953,-6
495851790,10
495871791,-4
495891875,-8
495911455,9
495931776,-10
495951793,-7
495971776,-6
495991846,10
496011801,-7
496031786,-6
496051786,9
496071796,-10
496091857,10
496111787,-5
496131797,-6
496151787,-8
496171787,7
496191873,6
496211452,6
496231534,4
496251885,9
496271869,-5
496291939,7
496311903,-6
496331552,7
496351887,8
496378387,-11
496391958,-11
496411887,10
496431552,7
496451887,-7
496471552,-7
496517422,7
496517841,7
496531442,6
496551786,-8
496571442,11
496594044,7
496611550,-8
496631885,-6
496651885,-11
496671898,6
496691956,13
496711550,10
496731897,9
496751550,6
496771885,-8
496791970,-5
496811885,-5
496831866,8
496851882,-6
496871866,4
496891937,8
496911900,-6
496931885,-8
496951885,-10
496971550,7
496991955,-10
497011443,7
497031789,-8
497051778,-7
497071778,7
497091858,8
497111778,4
497131448,-7
497151792,7
497171783,-6
497191853,-10
497211797,7
497231780,-10
497251781,-5
497271796,-8
497291446,10
497311781,6
497331790,-5
497352234,-10
497371781,5
497391866,-6
497411781,-5
497431880,7
497451889,8
497471880,4
497491950,-7
497511889,-9
497531545,6
497551545,7
497604108,11
497604192,11
497611881,11
497631892,-8
497651881,8
497671881,6
497691966,8
497711881,9
497731546,7
497751890,6
497771881,-5
497791546,-5
497811894,5
497831543,-8
497851543,10
497871893,-8
497896191,8
497911880,8
497931894,8
497951879,5
497971879,-8
497991965,-5
498011879,5
498031867,-8
498051876,9
498071867,-8
498091532,-8
498110349,-7
498129744,4
498149409,5
498169753,-9
498189814,-6
498211542,5
498231888,-10
498251877,5
498271877,6
498291963,10
498311877,-5
498331853,5
498351869,-6
498371853,9
498391924,7
498411886,-6
498431541,-7
498451876,-6
498471885,8
498491946,-11
498511542,6
498531886,8
498551877,8
498571878,10
498591962,-6
498611542,-7
498631849,8
498689404,7
498689491,7
498691514,7
498711888,-9
498731535,12
498751869,4
498771885,10
498791940,7
498811875,6
498831890,-6
498851540,-5
498872444,7
498891960,7
498911875,-7
498931848,-7
498951864,5
498971848,-8
498991919,6
499011888,8
499031872,8
499051872,6
499071887,10
499091942,-7
499111872,10
499131887,6
499151872,-6
499171873,7
499191957,-6
499211872,-5
499231845,-9
499251858,-7
499271845,-8
499291916,7
499311681,7
499331668,6
499351669,9
499371681,10
499391738,-5
499415216,5
499431880,7
499451869,-5
499471869,-8
499491951,6
499511869,-7
499531842,6
499551855,-7
499571842,-10
499591913,5
499611881,9
499634524,7
499651868,-4
499671533,-6
499691533,6
499711865,10
499731876,6
499773150,-6
499773235,-6
499791945,-8
499811865,-8
499831937,-7
499851948,8
499871937,-7
499892008,6
499911978,-8
499931968,8
499951968,-6
499971980,-9
499991633,-5
500011965,-7
500031977,-6
500051966,6
500071966,8
500092053,-5
500111966,-6
