onboard_time,data
266473,0
486631637,10113
486651656,10113
486671643,10113
486691742,10113
486787691,10113
486787836,10113
486787982,10113
486788127,10113
486791833,10113
486808225,10113
486828237,10113
486848225,10113
486868224,10113
486888314,10113
486908225,10113
486928699,10113
486948237,10113
486968226,10113
486988293,10113
487011873,10113
487031861,10113
487051862,10113
487071872,10113
487091931,10113
487111861,10113
487131871,10113
487151861,10113
487171861,10113
487191950,10113
487211861,10113
487231862,10113
487251874,10113
487271860,10113
487291930,10113
487311718,10113
487331707,10113
487351709,10113
487371719,10113
487391779,10113
487408345,10113
487428356,10113
487448342,10113
487471659,10113
487488432,10113
487508344,10113
487528497,10113
487548508,10113
487568498,10113
487588568,10113
487611868,10113
487631856,10113
487651856,10113
487671872,10113
487695881,10113
487711857,10113
487731871,10113
487751856,10113
487771857,10113
487791949,10113
487825714,10113
487825863,10113
487843624,10113
487863608,10113
487883678,10113
487911559,10113
487931544,10113
487951544,10113
487971559,10113
487991614,10113
488008830,10113
488028855,10113
488048829,10113
488068830,10113
488088921,10113
488108829,10113
488128829,10113
488148838,10113
488168829,10113
488188899,10113
488211867,10113
488235397,10113
488251853,10113
488271870,10113
488291923,10113
488311854,10113
488331869,10113
488351855,10113
488371854,10113
488391946,10113
488411854,10113
488431852,10113
488452277,10113
488471853,10113
488491922,10113
488511860,10113
488531849,10113
488551849,10113
488571862,10113
488591919,10113
488609230,10113
488629243,10113
488649231,10113
488669230,10113
488689319,10113
488709230,10113
488729232,10113
488749243,10113
488769237,10113
488789302,10113
488811862,10113
488831850,10113
488851850,10113
488871860,10113
488920812,10113
488920957,10113
488931811,10113
488951801,10113
488971802,10113
488995923,10113
489011801,10113
489031849,10113
489051860,10113
489071850,10113
489091919,10113
489111860,10113
489131849,10113
489151849,10113
489171862,10113
489191917,10113
489208730,10113
489228742,10113
489248730,10113
489268731,10113
489288822,10113
489308730,10113
489329533,10113
489349549,10113
489369533,10113
489389602,10113
489411962,10113
489431948,10113
489451949,10113
489471964,10113
489492018,10113
489511948,10113
489531960,10113
489551948,10113
489571949,10113
489592037,10113
489611949,10113
489631845,10113
489651858,10113
489671845,10113
489691915,10113
489711855,10113
489731843,10113
489754265,10113
489771854,10113
489791913,10113
489809834,10113
489829845,10113
489849834,10113
489869835,10113
489889928,10113
489909834,10113
489929834,10113
489949850,10113
490004023,10113
490004170,10113
490011852,10113
490031842,10113
490051843,10113
490071853,10113
490091912,10113
490111842,10113
490131855,10113
490151843,10113
490171842,10113
490191936,10113
490211845,10113
490231841,10113
490251856,10113
490271840,10113
490291911,10113
490311859,10113
490331842,10113
490351842,10113
490371860,10113
490391913,10113
490410118,10113
490430129,10113
490450119,10113
490470121,10113
490490196,10113
490512410,10113
490530119,10113
490550131,10113
490570118,10113
490590187,10113
490611954,10113
490631941,10113
490651942,10113
490671951,10113
490692012,49351
490711941,49351
490732177,49351
490751941,49351
490771941,49351
490792030,49351
490811941,49351
490831937,49351
490851950,49351
490871939,49351
490892008,49351
490911948,49351
490931938,49351
490951936,49351
490971948,49351
490992005,49351
491010483,49351
491030494,49351
491050480,49351
491089953,49351
491090617,49351
491110481,49351
491130478,49351
491150489,49351
491170479,49351
491190548,49351
491211845,49351
491231835,49351
491251836,49351
491274181,49351
491291905,49351
491311835,49351
491331848,49351
491351835,49351
491371835,49351
491391916,49351
491411836,49351
491431836,49351
491451849,49351
491471837,49351
491492323,49351
491511847,49351
491531836,49351
491551837,49351
491571848,49351
491591904,49351
491610445,49351
491630458,49351
491650446,49351
491670446,49351
491690526,49351
491710446,49351
491730621,49351
491750635,49351
491770621,49351
491790690,49351
491816247,49351
491831935,49351
491851935,49351
491871946,49351
491892003,49351
491911937,49351
491931950,49351
491951937,49351
491971937,49351
491992017,49351
492011936,49351
492037226,49351
492051944,49351
492071933,49351
492092003,49351
492111946,49351
492131933,49351
492175477,49351
492175960,49351
492192002,49351
492211016,49351
492231028,49351
492251016,49351
492271016,49351
492291104,49351
492311016,49351
492331011,49351
492351024,49351
492371011,49351
492391080,49351
492411940,49351
492431929,49351
492451928,49351
492471938,49351
492491997,49351
492511932,49351
492531942,49351
492551931,49351
492576250,49351
492592025,49351
492611931,49351
492631812,49351
