onboard_time,data
266456,0
486631628,0
486651648,0
486671636,0
486691734,0
486787684,0
486787829,0
486787975,0
486788120,0
486791825,0
486808217,0
486828229,0
486848218,0
486868217,0
486888306,0
486908218,0
486928692,0
486948229,0
486968218,0
486988286,0
487011866,0
487031854,0
487051854,0
487071865,0
487091924,0
487111854,0
487131863,0
487151854,0
487171854,0
487191942,0
487211854,0
487231854,0
487251865,0
487271853,0
487291923,0
487311710,0
487331700,0
487351702,0
487371712,0
487391772,0
487408337,0
487428348,0
487448335,0
487471652,0
487488424,0
487508336,0
487528490,0
487548501,0
487568491,0
487588561,0
487611861,0
487631849,0
487651849,0
487671865,0
487695874,0
487711850,0
487731863,0
487751849,0
487771849,0
487791941,0
487825707,0
487825856,0
487843616,0
487863601,0
487883671,0
487911552,0
487931537,0
487951536,0
487971552,0
487991607,0
488008823,0
488028848,0
488048822,0
488068823,0
488088913,0
488108821,0
488128822,0
488148831,0
488168822,0
488188891,0
488211860,0
488235390,0
488251846,0
488271863,0
488291916,0
488311847,0
488331861,0
488351847,0
488371847,0
488391938,0
488411847,0
488431845,0
488452270,0
488471845,0
488491915,0
488511851,0
488531842,0
488551842,0
488571854,0
488591912,0
488609223,0
488629236,0
488649224,0
488669223,0
488689312,0
488709223,0
488729225,0
488749236,0
488769230,0
488789295,0
488811855,0
488831843,0
488851842,0
488871853,0
488920805,0
488920950,0
488931803,0
488951794,0
488971795,0
488995916,0
489011794,0
489031842,0
489051851,0
489071843,0
489091912,0
489111853,0
489131842,0
489151842,0
489171855,0
489191910,0
489208722,0
489228735,0
489248723,0
489268724,0
489288814,0
489308723,0
489329526,0
489349542,0
489369525,0
489389595,0
489411955,0
489431940,0
489451941,0
489471956,0
489492011,0
489511941,0
489531953,0
489551941,0
489571942,0
489592030,0
489611942,0
489631837,0
489651850,0
489671838,0
489691907,0
489711848,0
489731836,0
489754257,0
489771847,0
489791906,0
489809827,0
489829837,0
489849827,0
489869827,0
489889920,0
489909827,0
489929827,0
489949842,0
490004016,0
490004162,0
490011845,0
490031835,0
490051836,0
490071845,0
490091905,0
490111835,0
490131847,0
490151836,0
490171835,0
490191928,0
490211838,0
490231834,0
490251848,0
490271833,0
490291904,0
490311851,0
490331835,0
490351834,0
490371853,0
490391905,0
490410111,0
490430121,0
490450111,0
490470114,0
490490189,0
490512402,0
490530112,0
490550123,0
490570111,0
490590180,0
490611946,0
490631934,0
490651934,0
490671944,0
490692004,0
490711934,0
490732170,0
490751934,0
490771934,0
490792022,0
490811934,0
490831930,0
490851943,0
490871931,0
490892001,0
490911940,0
490931931,0
490951929,0
490971940,0
490991998,0
491010476,0
491030487,0
491050473,0
491089946,0
491090610,0
491110473,0
491130471,0
491150482,0
491170471,0
491190541,0
491211838,0
491231828,0
491251828,0
491274173,0
491291898,0
491311828,0
491331840,0
491351828,0
491371828,0
491391908,0
491411829,0
491431829,0
491451841,0
491471830,0
491492316,0
491511840,0
491531829,0
491551830,0
491571840,0
491591897,0
491610438,0
491630451,0
491650439,0
491670439,0
491690519,0
491710439,0
491730614,0
491750627,0
491770614,0
491790683,0
491816240,0
491831928,0
491851927,0
491871938,0
491891995,0
491911930,0
491931942,0
491951930,0
491971930,0
491992010,0
492011929,0
492037218,0
492051937,0
492071926,0
492091995,0
492111938,0
492131926,0
492175470,0
