onboard_time,data
266378,0
486631588,0
486651606,0
486671595,0
486691694,0
486787644,0
486787790,0
486787934,0
486788080,0
486791786,0
486808176,0
486828188,0
486848177,0
486868176,0
486888266,0
486908176,0
486928652,0
486948188,0
486968177,0
486988246,0
487011824,0
487031813,0
487051813,0
487071822,0
487091884,0
487111812,0
487131822,0
487151813,0
487171813,0
487191902,0
487211812,0
487231813,0
487251824,0
487271811,0
487291883,0
487311668,0
487331659,0
487351660,0
487371671,0
487391732,0
487408296,0
487428307,0
487448294,0
487471612,0
487488384,0
487508295,0
487528448,0
487548460,0
487568449,0
487588521,0
487611819,0
487631808,0
487651808,0
487671824,0
487695833,0
487711808,0
487731822,0
487751807,0
487771808,0
487791901,0
487825666,0
487825816,0
487843575,0
487863560,0
487883631,0
487911511,0
487931496,0
487951495,0
487971511,0
487991568,0
488008781,0
488028806,0
488048781,0
488068782,0
488088874,0
488108780,0
488128781,0
488148789,0
488168781,0
488188852,0
488211819,0
488235351,0
488251805,0
488271822,0
488291877,0
488311806,0
488331820,0
488351806,0
488371806,0
488391899,0
488411806,0
488431803,0
488452230,0
488471804,0
488491876,0
488511810,0
488531801,0
488551800,0
488571813,0
488591873,0
488609182,0
488629194,0
488649183,0
488669181,0
488689271,0
488709182,0
488729184,0
488749194,0
488769184,0
488789255,0
488811813,0
488831802,0
488851801,0
488871811,0
488920763,0
488920910,0
488931761,0
488951753,0
488971754,0
488995875,0
489011753,0
489031800,0
489051810,0
489071802,0
489091873,0
489111811,0
489131801,0
489151800,0
489171813,0
489191870,0
489208681,0
489228693,0
489248682,0
489268682,0
489288774,0
489308682,0
489329485,0
489349500,0
489369484,0
489389555,0
489411913,0
489431899,0
489451900,0
489471915,0
489491971,0
489511900,0
489531910,0
489551900,0
489571901,0
489591989,0
489611900,0
489631796,0
489651809,0
489671796,0
489691868,0
489711806,0
489731795,0
489754217,0
489771805,0
489791866,0
489809786,0
489829795,0
489849786,0
489869786,0
489889880,0
489909786,0
489929785,0
489949801,0
490003976,0
490004122,0
490011803,0
490031794,0
490051795,0
490071803,0
490091866,0
490111793,0
490131806,0
490151795,0
490171794,0
490191888,0
490211796,0
490231792,0
490251807,0
490271792,0
490291864,0
490311810,0
490331793,0
490351793,0
490371812,0
490391866,0
490410070,0
490430079,0
490450070,0
490470072,0
490490149,0
490512362,0
490530071,0
490550082,0
490570070,0
490590140,0
490611904,0
490631893,0
490651893,0
490671902,0
490691965,0
490711893,0
490732128,0
490751892,0
490771893,0
490791982,0
490811892,0
490831889,0
490851902,0
490871890,0
490891961,0
490911899,0
490931890,0
490951888,0
490971899,0
490991959,0
491010435,0
491030445,0
491050432,0
491089906,0
491090569,0
491110432,0
491130430,0
491150440,0
491170430,0
491190502,0
491211796,0
491231787,0
491251787,0
491274134,0
491291858,0
491311786,0
491331798,0
491351787,0
491371787,0
491391868,0
491411788,0
491431788,0
491451800,0
491471789,0
491492276,0
491511799,0
491531788,0
491551789,0
491571799,0
491591858,0
491610397,0
491630409,0
491650397,0
491670398,0
491690478,0
491710398,0
491730573,0
491750585,0
491770573,0
491790643,0
491816200,0
491831886,0
491851886,0
491871897,0
491891956,0
491911888,0
491931900,0
491951888,0
491971889,0
491991970,0
492011888,0
492037178,0
492051895,0
492071884,0
492091956,0
492111896,0
492131884,0
492175431,0
492175911,0
492191955,0
492210967,0
492230979,0
492250967,0
492270968,0
492291057,0
492310968,0
492330963,0
492350974,0
492370963,0
492391033,0
492411891,0
492431880,0
492451880,0
492471889,0
492491950,0
492511883,0
492531893,0
492551882,0
492576202,0
492591977,0
492611882,0
492631763,0
492651773,0
492671764,0
492691835,0
492711779,0
492731770,0
492751770,0
492771780,0
492795311,0
492811031,0
492831042,0
492851031,0
492871030,0
492891119,0
492911031,0
492931025,0
492951036,0
492971025,0
492991096,0
493011577,0
493031566,0
493051565,0
493071577,0
493091635,0
493111881,0
493131892,0
493151881,0
493171881,0
493191970,0
493211879,0
493261817,0
493261963,0
493271869,0
493291940,0
493311888,0
493336185,0
493351877,0
493371888,0
493391947,0
493411591,0
493431602,0
493451590,0
493471590,0
493491671,0
493511591,0
493531583,0
493553995,0
493571583,0
493591654,0
493611887,0
493631875,0
493651876,0
493671887,0
493691947,0
493711875,0
493731886,0
493751875,0
493771876,0
493791965,0
493811876,0
493831862,0
493851873,0
493871862,0
493891931,0
493911884,0
493931874,0
493951874,0
493971886,0
493991945,0
494011704,0
494031715,0
494051704,0
494071703,0
494097225,0
494111703,0
494131694,0
494151704,0
494171695,0
494191765,0
494211982,0
494231970,0
494251971,0
494271982,0
494292041,0
494322436,0
494322584,0
494326411,0
494346411,0
494366501,0
494386411,0
494431858,0
494451870,0
494471859,0
494491929,0
494511883,0
494531870,0
494551871,0
494571882,0
494591942,0
494611870,0
494631880,0
494651870,0
494671870,0
494691952,0
494711870,0
494731857,0
494751870,0
494771858,0
494791929,0
494811880,0
494831868,0
494858972,0
494871880,0
494891939,0
494911869,0
494931880,0
494951869,0
494971868,0
494991963,0
495011869,0
495031853,0
495051868,0
495073781,0
495091925,0
495111882,0
495131867,0
495151867,0
495171884,0
495191938,0
495211966,0
495231981,0
495251967,0
495271967,0
495292326,0
495311965,0
495331953,0
495351968,0
495371953,0
495392024,0
495423161,0
495423307,0
495441853,0
495461864,0
495481924,0
495511866,0
495531876,0
495551867,0
495571867,0
495591959,0
495613446,0
495629025,0
495649042,0
495669026,0
495689095,0
495711880,0
495731864,0
495751865,0
495771880,0
495791934,0
495811863,0
495834027,0
495851863,0
495871864,0
495891956,0
495911862,0
495931849,0
495951864,0
495971848,0
495991919,0
496011874,0
496031859,0
496051860,0
496071869,0
496091931,0
496111860,0
496131871,0
496151861,0
496171860,0
496191954,0
496211860,0
496231942,0
496251958,0
496271943,0
496292013,0
496311976,0
496331960,0
496351960,0
496378462,0
496392032,0
496411961,0
496431971,0
496451961,0
496471960,0
496517915,0
496518061,0
496531850,0
496551860,0
496571849,0
496594119,0
496611968,0
496631958,0
496651958,0
496671970,0
496692029,0
496711958,0
496731970,0
496751958,0
496771959,0
496792051,0
496811959,0
496831940,0
496851955,0
496871940,0
496892011,0
496911973,0
496931959,0
496951959,0
496971969,0
496992030,0
497011851,0
497031862,0
497051851,0
497071851,0
497091945,0
497111851,0
497136996,0
497151865,0
497171857,0
497191928,0
497211869,0
497231854,0
497251854,0
497271869,0
497291924,0
497311855,0
497331864,0
497352308,0
497371855,0
497391947,0
497411855,0
497431954,0
497451963,0
497471954,0
497492025,0
497511962,0
497531953,0
497551953,0
497604271,0
497604417,0
497611956,0
497631967,0
497651955,0
497671955,0
497692047,0
497711956,0
497731955,0
497751965,0
497771956,0
497792025,0
497811967,0
497831952,0
497851952,0
497871967,0
497896271,0
497911953,0
497931966,0
497951952,0
497971952,0
497992045,0
498011954,0
498031941,0
498051951,0
498071942,0
498092011,0
498110771,0
498129818,0
498149818,0
498169828,0
498189889,0
498211950,0
498231962,0
498251951,0
498271951,0
498292043,0
498311951,0
498331926,0
498351942,0
498371926,0
498391998,0
498411960,0
498431950,0
498451951,0
498471959,0
498492021,0
498511951,0
498531961,0
498551951,0
498571952,0
498592044,0
498611950,0
498631923,0
498689899,0
498690046,0
498691992,0
498711962,0
498731944,0
498751944,0
498771959,0
498792015,0
498811950,0
498831964,0
498851949,0
498872521,0
498892042,0
498911951,0
498931923,0
498951938,0
498971923,0
498991994,0
499011961,0
499031946,0
499051946,0
499071961,0
499092017,0
499111947,0
499131961,0
499151946,0
499171947,0
499192039,0
499211946,0
499231918,0
499251930,0
499271919,0
499291990,0
499311755,0
499331743,0
499351743,0
499371755,0
499391814,0
499415291,0
499431955,0
499451944,0
499471944,0
499492033,0
499511944,0
499531917,0
499551929,0
499571918,0
499591989,0
499611955,0
499634940,0
499651943,0
499671953,0
499692013,0
499711941,0
499731951,0
499773311,0
499773459,0
499792021,0
499811941,0
499832012,0
499852024,0
499872013,0
499892084,0
499912053,0
499932043,0
499952043,0
499972055,0
499992113,0
500012040,0
500032052,0
500052041,0
500072041,0
500092135,0
500112040,0
500132011,0
500152026,0
500175576,0
500192083,0
500211955,0
500231939,0
500251939,0
500271956,0
500292011,0
500311936,0
500331951,0
500351936,0
500371935,0
500392307,0
500411941,0
500431902,0
500451914,0
500471902,0
500491973,0
500511746,0
500531734,0
500551734,0
500571746,0
500591805,0
500611938,0
500631965,0
500651938,0
500671938,0
500692028,0
500711938,0
500727624,0
500747636,0
500767623,0
500787694,0
500811949,0
500860274,0
500860422,0
500871954,0
500892008,0
500911936,0
500935515,0
500951936,0
500971937,0
500992018,0
501011517,0
501031584,0
501052015,0
501072004,0
501092075,0
501112046,0
501132036,0
501152036,0
501172047,0
501192105,0
501212030,0
501232042,0
501252030,0
501272030,0
501292123,0
501312040,276.87
501332001,314.59
501352017,314.59
501372000,314.59
501392071,314.59
501411956,314.59
501431941,314.59
501451941,314.59
501471956,314.59
501492012,314.59
501511936,314.59
501531949,314.59
501551936,314.59
501571936,314.59
501592026,314.59
501611936,314.59
501631998,314.59
501652010,314.59
501671999,314.59
501694386,314.59
501712053,314.59
501732040,314.59
501752041,314.59
501772053,314.59
501792111,314.59
501811939,314.59
501831951,314.59
501851940,314.59
501871937,314.59
501892028,314.59
501925166,314.59
501925659,314.59
501931678,314.59
501951661,314.59
501971731,314.59
502011953,314.59
502031939,314.59
502051939,314.59
502071955,314.59
502092007,314.59
502111937,314.59
502131948,314.59
502151939,314.59
502171940,314.59
502192020,314.59
502211939,314.59
502231992,314.59
502252004,314.59
502271994,314.59
502292062,314.59
502312047,314.59
502332037,314.59
502352037,314.59
502372046,314.59
502392108,314.59
502412038,314.59
502432049,314.59
502454368,314.59
502472037,314.59
502492126,314.59
502512036,314.59
502532039,316.18
502552050,316.18
502572039,316.18
502592111,316.18
502612047,316.18
502632034,318.08
502652034,318.08
502672045,318.08
502692105,318.08
502712034,318.08
502732045,318.08
502752036,319.67
502772035,319.96
502792128,320.02
502812035,320.02
502832037,320.55
502852047,320.75
502872037,320.87
502892108,321.01
502912048,321.01
502932036,321.29
502952036,321.57
502972045,321.96
502992106,322.35
503022580,323.1
503023175,323.1
503043065,323.46
503063066,323.84
503083158,324.19
503103066,324.19
503131997,324.47
503152015,324.57
503171997,324.74
503192068,324.8
503214267,324.8
503231933,324.8
503251933,324.8
503271944,324.8
503292003,324.8
503311934,324.8
503331946,328.22
503351932,328.22
503371934,328.22
503392026,328.22
503411933,328.22
503431982,328.22
503451996,328.22
503471982,328.22
503492053,328.22
503512044,328.22
503532032,328.22
503552032,328.22
503572047,328.22
503592102,328.22
503612030,328.22
503632046,328.22
503652031,328.22
503672031,328.22
503692112,328.22
503712031,328.22
503731983,328.22
503756369,328.22
503771983,328.22
503792054,328.22
503812041,328.22
503832032,328.22
503852031,328.22
503872040,328.22
503892101,328.22
503912031,328.22
503932039,328.22
503952029,328.22
503976362,328.22
503992119,328.22
504012029,328.22
504031981,328.22
504051994,328.22
504071982,328.22
504116429,328.22
504116926,328.22
504131857,328.22
504151857,328.22
504171869,328.22
504191929,328.22
504212023,328.22
504232036,328.22
504252024,328.22
504272024,328.22
504292117,328.22
504312024,328.22
504331972,332.22
504351989,333.52
504371973,334.57
504392044,335.2
504412037,335.2
504432028,342.9
504452027,342.9
504472036,356.05
504492098,356.05
504516332,356.05
504532040,356.05
504552028,356.05
504572029,356.05
504592116,356.05
504612026,356.05
504631974,356.05
504651991,356.05
504671973,356.05
504692045,356.05
504712036,356.05
504734593,356.05
504752023,356.57
504772037,356.57
504792093,356.57
504812023,356.57
504832032,356.57
504852023,356.57
504872025,356.57
504892112,356.57
504912022,356.57
504931972,356.57
504951983,356.57
504971972,356.57
504992042,357.15
505012034,357.15
505032024,357.97
505052024,358.15
505072033,358.38
505092095,358.58
505112025,358.58
505132033,358.73
505152023,358.83
505202220,359.06
505202383,359.06
505212023,359.06
505231972,359.44
505251980,359.78
505276306,359.78
505292039,361.5
505312031,361.5
505332023,365.11
505352022,377.26
505372034,377.26
505392092,377.26
505412022,377.26
505432031,377.26
505452022,377.26
505472021,381.63
505494046,382.88
505512021,382.88
505531965,383.71
505551975,384.07
505571966,390.89
505592036,392.37
505608152,392.37
505628140,392.37
505648140,392.37
505668148,392.37
505688211,392.37
505707893,392.37
505727903,392.37
505747894,392.37
505767893,392.37
505787974,392.37
505807893,392.37
505832060,392.37
505852072,392.37
505872060,392.37
505892131,392.37
505911912,392.37
505931897,392.37
505951898,392.37
505971910,392.37
505991969,392.37
506011897,392.37
506036832,392.37
506051897,396.38
506071898,396.38
506091979,396.61
506111898,396.61
506132059,397.14
506152071,397.44
506172061,397.84
506192132,398.37
506208352,398.37
506228340,398.37
506283668,404.52
506283825,404.52
506288413,404.52
506308342,404.52
506328355,406.49
506348344,407.12
506368344,420.16
506388433,420.16
506408344,420.16
506431953,420.16
506451965,420.16
506471955,420.16
506492024,420.16
506511819,420.16
506531810,420.16
506551807,420.16
506571820,420.16
506591878,420.16
506612015,420.16
506632026,420.16
506652014,420.16
506672014,420.16
506692104,420.16
506712015,420.16
506731954,420.16
506751966,420.16
506771954,420.16
506797082,420.16
506808758,420.16
506828746,420.16
506848746,420.16
506868757,420.16
506888816,420.16
506908746,420.16
506928756,420.16
506948745,420.16
506968744,420.16
506988837,420.16
507013292,420.16
507031973,420.16
507051988,420.16
507071973,420.16
507092043,420.16
507111902,420.16
507131888,420.16
507151887,420.16
507171901,420.16
507191959,420.16
507211886,420.16
507232299,420.16
507251885,420.16
507271884,420.16
507291965,420.16
507311885,420.16
507332049,420.16
507372401,420.16
507372559,420.16
507392121,420.16
507409058,420.16
507429044,420.16
507449045,420.16
507469059,420.16
507489115,420.16
507509046,420.16
507529062,420.16
507553381,420.16
507569048,420.16
507589141,420.16
507609047,420.16
507632047,420.16
507652061,420.16
507672047,420.16
507692117,420.16
507711901,420.16
507731884,420.16
507751885,420.16
507773211,420.16
507791957,420.16
507812008,420.16
507832021,420.16
507852008,420.16
507872008,420.16
507892089,420.16
507912008,420.16
507931942,420.16
507951954,420.16
507971943,420.16
507992014,420.16
508009359,420.16
508029350,420.16
508049350,420.16
508069361,420.16
508089420,420.16
508109349,420.16
508129360,420.16
508149349,420.16
508169349,420.16
508189440,420.16
508209347,420.16
508232106,420.16
508252114,420.16
508272105,420.16
508292177,420.16
508318417,420.16
508332107,420.16
508352107,420.16
508372119,420.16
508392179,420.16
508412106,420.16
508458270,420.16
508458426,420.16
508472105,420.16
508492194,420.16
508512105,420.16
508533456,420.16
508552116,420.16
508572104,420.16
508592175,420.16
508609638,420.16
508629626,420.16
508649627,420.16
508669642,420.16
508689699,420.16
508709628,420.16
508729640,420.16
508749626,420.16
508769625,420.16
508789719,420.16
508809625,420.16
508832036,420.16
508852050,420.16
508872035,420.16
508892107,420.16
508912113,420.16
508932100,420.16
508952102,420.16
508972112,420.16
508992172,420.16
509012101,420.16
509032113,420.16
509052101,420.16
509076407,420.16
509092182,420.16
509112102,420.16
509132032,420.16
509152045,420.16
509172033,420.16
509192104,420.16
509209687,420.16
509229682,420.16
509249682,420.16
509269692,420.16
509290673,420.16
509309917,420.16
509329927,420.16
509349915,420.16
509369914,420.16
509390002,420.16
509409912,420.16
509432034,420.16
509452047,420.16
509472035,420.16
509492103,420.16
509521918,420.16
509522409,420.16
509530351,420.16
509550366,420.16
509570422,420.16
509611868,420.16
509631882,420.16
509651866,420.16
509671867,420.16
509691960,420.16
509711867,420.16
509732031,420.16
509752041,420.16
509772031,420.16
509792101,420.16
509810263,420.16
509834589,420.16
509850251,420.16
509870262,420.16
509890321,420.16
509910253,420.16
509930267,420.16
509950255,420.16
509970255,420.16
509990349,420.16
510010254,420.16
510032025,420.16
510052582,420.16
510072023,420.16
510092096,420.16
510111878,420.16
510131866,420.16
510151867,420.16
510171877,420.16
510191937,420.16
510212194,420.16
510232206,420.16
510252194,420.16
510272195,420.16
510292287,420.16
510312194,420.16
510332126,420.16
510352142,420.16
510372126,420.16
510392195,420.16
510410670,420.16
510430656,420.16
510450655,420.16
510470670,420.16
510490725,420.16
510510656,420.16
510530672,420.16
510550654,420.16
510570657,420.16
510626218,420.16
510626719,420.16
510627655,420.16
510647664,420.16
510667654,420.16
510687725,420.16
510712203,420.16
510732195,420.16
510752193,420.16
510772204,420.16
510792265,420.16
510810219,420.16
510829949,420.16
510849934,420.16
510869934,420.16
510890016,420.16
510909935,420.16
510932022,420.16
510952033,420.16
510972022,420.16
510992093,420.16
511010870,420.16
511030857,420.16
511050857,420.16
511070870,420.16
511090927,420.16
511110857,420.16
511130870,420.16
511150857,420.16
511170859,420.16
511190939,420.16
511210859,420.16
511232040,420.16
511252050,420.16
511272038,420.16
511292110,420.16
511311863,420.16
511331852,420.16
511355795,420.16
511371862,420.16
511391923,420.16
511412190,420.16
511432201,420.16
511452188,420.16
511472190,420.16
511492271,420.16
511512189,420.16
511532137,420.16
511552148,420.16
511574484,420.16
511592208,420.16
511611271,420.16
511631258,420.16
511651259,420.16
511671271,420.16
511713565,420.16
511713724,420.16
511731272,420.16
511751254,420.16
511771253,420.16
511791335,420.16
511811254,420.16
511832105,420.16
511852117,420.16
511872106,420.16
511892177,420.16
511912196,420.16
511932182,420.16
511952180,420.16
511972193,420.16
511992251,420.16
512012182,420.16
512032199,420.16
512052186,420.16
512072188,420.16
512092280,420.16
512113732,420.16
512130429,420.16
512150439,420.16
512170429,420.16
512190500,420.16
512211568,420.16
512231557,420.16
512251557,420.16
512271567,420.16
512291626,420.16
512311557,420.16
512331895,420.16
512351558,420.16
512371558,420.16
512391639,420.16
512411559,420.16
512432005,420.16
512452017,420.16
512472006,420.16
512492075,420.16
512511855,420.16
512531845,420.16
512551846,420.16
512571857,420.16
512591915,420.16
512612182,420.16
512632194,420.16
512652182,420.16
512672182,420.16
512692264,420.16
512712182,420.16
512732104,420.16
512752116,420.16
512800328,420.16
512800493,420.16
512811854,420.16
512831838,420.16
512851838,420.16
512875183,420.16
512891909,420.16
512911836,420.16
512931847,420.16
512951835,420.16
512971834,420.16
512991924,420.16
513011835,420.16
513032103,420.16
513052114,420.16
513072102,420.16
513092174,420.16
513111966,420.16
513131953,420.16
513151956,420.16
513171967,420.16
513192024,420.16
513212177,420.16
513232187,420.16
513252176,420.16
513272176,420.16
513292263,420.16
513312174,420.16
513332103,420.16
513352114,420.16
513372102,420.16
513392174,420.16
513412174,420.16
513432159,420.16
513452161,420.16
513472171,420.16
513492233,420.16
513512160,420.16
513532172,420.16
513552161,420.16
513572160,420.16
513592251,420.16
513612161,420.16
513635415,420.16
513652109,420.16
513672097,420.16
513692169,420.16
513712190,420.16
513732179,420.16
513752177,420.16
513772195,420.16
513792248,420.16
513812265,420.16
513832282,420.16
513886618,420.16
513886777,420.16
513892359,420.16
513912266,420.16
513932267,420.16
513952285,420.16
513972269,420.16
513992340,420.16
514012191,420.16
514032176,420.16
514052174,420.16
514072192,420.16
514092247,420.16
514112176,420.16
514132190,420.16
514152176,420.16
514172176,420.16
514192268,420.16
514212175,420.16
514232167,420.16
514252182,420.16
514272168,420.16
514292236,420.16
514312189,420.16
514332173,420.16
514352174,420.16
514372183,420.16
514394608,420.16
514412166,420.16
514432175,420.16
514452166,420.16
514472165,420.16
514492258,420.16
514512166,420.16
514532085,420.16
514552099,420.16
514572084,420.16
514592155,420.16
514610926,420.16
514630840,420.16
514650839,420.16
514670854,420.16
514690911,420.16
514712161,420.16
514732176,420.16
514752162,420.16
514772161,420.16
514792254,420.16
514812162,420.16
514832087,420.16
514852102,420.16
514872086,420.16
514892157,420.16
514912180,420.16
514932172,420.16
514971385,420.16
514972186,420.16
514992244,420.16
515012271,420.16
515032280,420.16
515052268,420.16
515072271,420.16
515092360,420.16
515112273,420.16
515132182,420.16
515155137,420.16
515172180,420.16
515192251,420.16
515212183,420.16
515232169,420.16
515252167,420.16
515272184,420.16
515292240,420.16
515312171,420.16
515332185,420.16
515352170,420.16
515372170,420.16
515392263,420.16
515412171,420.16
515432083,420.16
515452096,420.16
515472083,420.16
515492153,420.16
515512179,420.16
515532165,420.16
515552167,420.16
515572177,420.16
515592236,420.16
515612165,420.16
515632178,420.16
515652165,420.16
515672166,420.16
515699267,420.16
515712165,420.16
515732083,420.16
515752092,420.16
515772081,420.16
515792153,420.16
515812179,420.16
515832166,420.16
515852164,420.16
515872177,420.16
515892236,420.16
515916713,420.16
515932179,420.16
